Estado civil,Modo de aplicacion,Orden de aplicacion,Carrera,Jornada,Nivel educativo previo,Nota educacion previa,Nacionalidad,Educacion madre,Educacion padre,Ocupacion madre,Ocupacion padre,Nota de admisión,Desplazado,Necesidades educativas especiales,Deudor,Pago de matricula al dia,Genero,Becado,Edad de ingreso,Internacional,Creditos homologados 1er semestre,Materias inscritas 1er semestre,Evaluaciones 1er semestre,Materias aprobadas 1er semestre,Promedio 1er semestre,Materias sin evaluacion 1er semestre,Creditos homologados 2do semestre,Materias inscritas 2do semestre,Evaluaciones 2do semestre,Materias aprobadas 2do semestre,Promedio 2do semestre,Materias sin evaluación 2do semestre,Tasa de desempleo,Tasa de inflacion,PIB,Resultado
Soltero,Cambio institución,1,Diseño comunicación,Diurna,Otro 11,133.1,Portugués,Primaria,Básica ciclo 3,Técnico,Obrero calificado,106.6,No,No,Sí,Sí,Mujer,No,31,No,2,6,8,5,11,0,4,6,12,6,10.16666667,0,8.9,1.4,3.51,Enrolled
Soltero,1ra fase general,1,Turismo,Diurna,Secundaria,120,Portugués,Secundaria completa,Secundaria completa,No calificado,Fuerzas armadas,118.3,No,No,No,Sí,Hombre,No,20,No,0,6,8,6,12.85714286,0,0,6,9,5,12.4,0,8.9,1.4,3.51,Enrolled
Soltero,Cambio carrera,1,Administración (noche),Nocturna,Secundaria,100,Portugués,Grado,Básica ciclo 3,Directivo,Directivo,117.9,No,No,No,No,Hombre,No,40,No,0,5,5,0,0,0,0,5,6,0,0,0,10.8,1.4,1.74,Dropout
Casado,1ra fase general,1,Administración (noche),Nocturna,Secundaria,120,Portugués,Primaria,Básica ciclo 3,No calificado,No calificado,135,Sí,No,No,Sí,Hombre,No,32,No,0,5,5,5,14.8,0,0,5,5,5,14.2,0,7.6,2.6,0.32,Graduate
Soltero,Otra carrera,1,Ing. Informática,Diurna,Grado,120,Portugués,Básica ciclo 3,Básica ciclo 3,Directivo,Directivo,120,No,No,No,No,Hombre,No,40,No,1,5,7,1,13,0,2,5,5,2,14,0,12.7,3.7,-1.7,Dropout
Soltero,1ra fase general,1,Multimedia,Diurna,Secundaria,172,Portugués,Secundaria completa,Secundaria completa,Administrativo,No calificado,167.1,No,No,No,Sí,Hombre,Sí,18,No,0,0,0,0,0,0,0,0,0,0,0,0,16.2,0.3,-0.92,Graduate
Soltero,Cambio carrera,1,Administración (noche),Nocturna,Secundaria,120,Portugués,Primaria,Primaria,No calificado,No calificado,115.8,No,No,Sí,No,Hombre,No,28,No,4,9,14,4,10,0,1,6,6,1,10,0,12.7,3.7,-1.7,Dropout
Soltero,Especial Madeira,2,Diseño comunicación,Diurna,Secundaria,137,Portugués,Secundaria completa,Secundaria completa,Técnico,Directivo,141.2,Sí,No,Sí,Sí,Hombre,No,19,No,0,6,11,5,11.2,0,0,6,7,6,12,0,9.4,-0.8,-3.12,Graduate
Soltero,1ra fase general,1,Periodismo,Diurna,Secundaria,117,Portugués,Secundaria completa,Primaria,Servicios,No calificado,118.4,No,No,No,Sí,Hombre,Sí,19,No,0,6,8,6,11.83333333,0,0,6,11,3,13,0,15.5,2.8,-4.06,Graduate
Soltero,1ra fase general,6,Administración,Diurna,Secundaria,142,Portugués,Básica ciclo 2,Primaria,Obrero calificado,Obrero calificado,134.3,No,Sí,No,Sí,Hombre,No,21,No,0,5,0,0,0,0,0,5,0,0,0,0,10.8,1.4,1.74,Dropout
Soltero,2da fase,4,Administración,Diurna,Secundaria,135,Portugués,Básica ciclo 3,Secundaria completa,Estudiante,Administrativo,128.7,Sí,No,No,Sí,Hombre,No,22,No,0,5,8,2,10.5,0,0,5,10,0,0,0,7.6,2.6,0.32,Dropout
Soltero,2da fase,3,Ing. Informática,Diurna,Secundaria,115,Portugués,Grado,Secundaria completa,Técnico,Técnico,116.1,Sí,No,No,No,Hombre,No,18,No,0,5,8,5,12.5,0,0,5,7,5,13.57142857,0,12.4,0.5,1.79,Dropout
Soltero,Mayor de 23,1,Multimedia,Diurna,Secundaria,110,Portugués,Otro 11,Grado,Servicios,Profesional,100,Sí,No,No,Sí,Hombre,No,27,No,0,0,0,0,0,0,0,0,0,0,0,0,9.4,-0.8,-3.12,Dropout
Soltero,1ra fase general,1,Multimedia,Diurna,Secundaria,123,Portugués,Secundaria completa,Grado,Profesional,Profesional,118.8,No,No,No,Sí,Hombre,No,19,No,4,10,10,5,11,0,2,7,8,2,10,0,8.9,1.4,3.51,Enrolled
Casado,Cambio carrera,1,Administración (noche),Nocturna,Secundaria,140,Portugués,Primaria,Primaria,No calificado,No calificado,130,Sí,No,No,Sí,Hombre,No,30,No,6,10,14,9,12.33333333,0,7,10,12,8,12,0,9.4,-0.8,-3.12,Graduate
Soltero,Mayor de 23,1,Equinocultura,Diurna,Especialización tecnológica,150,Portugués,Secundaria completa,Grado,Administrativo,Directivo,150,No,No,No,Sí,Hombre,No,28,No,0,6,9,0,0,0,0,6,8,1,10,1,16.2,0.3,-0.92,Dropout
Unión libre,Mayor de 23,1,Ing. Informática,Diurna,Secundaria,120,Portugués,Primaria,Primaria,No calificado,No calificado,116,No,No,Sí,Sí,Hombre,Sí,34,No,0,5,14,1,17,0,0,5,10,2,11,0,9.4,-0.8,-3.12,Enrolled
Soltero,2da fase,1,Administración,Diurna,Secundaria,110,Portugués,Secundaria completa,Secundaria completa,Administrativo,Administrativo,99,No,No,No,Sí,Hombre,No,21,No,0,5,5,5,11,0,0,5,11,3,11.42857143,0,10.8,1.4,1.74,Enrolled
Soltero,1ra fase general,1,Trabajo social,Diurna,Secundaria,133,Portugués,Secundaria completa,Básica ciclo 3,No calificado,No calificado,132,No,No,No,Sí,Hombre,Sí,20,No,0,6,11,5,11.14285714,0,0,6,9,6,11.57142857,0,16.2,0.3,-0.92,Graduate
Soltero,Cambio carrera,1,Turismo,Diurna,Secundaria,110,Portugués,Otro 11,Básica ciclo 3,No calificado,No calificado,125,No,No,No,No,Hombre,No,31,No,3,8,19,5,12.16666667,0,3,7,12,5,12,0,7.6,2.6,0.32,Dropout
Soltero,2da fase,1,Ing. Informática,Diurna,Secundaria,126,Portugués,Secundaria completa,Secundaria completa,No calificado,No calificado,116.2,No,No,Sí,No,Hombre,No,21,No,0,5,9,2,11,0,0,5,8,2,11.5,2,7.6,2.6,0.32,Dropout
Soltero,Mayor de 23,2,Marketing,Diurna,Educación básica,133.1,Portugués,Desconocido,Desconocido,Estudiante,Estudiante,100,Sí,No,No,No,Hombre,No,27,No,0,5,8,1,11,0,0,5,6,3,10.66666667,1,7.6,2.6,0.32,Dropout
Soltero,1ra fase general,6,Periodismo,Diurna,Secundaria,136,Portugués,Básica ciclo 2,Básica ciclo 2,No calificado,No calificado,132.9,Sí,No,No,Sí,Hombre,No,19,No,0,6,10,4,13.25,0,0,6,13,5,11.8,0,7.6,2.6,0.32,Graduate
Soltero,2da fase,4,Periodismo,Diurna,Secundaria,129,Portugués,Grado,Secundaria completa,Profesional,Obrero calificado,132.5,Sí,No,No,Sí,Hombre,No,21,No,0,6,7,0,0,0,0,6,11,1,10,0,10.8,1.4,1.74,Enrolled
Soltero,Especialización tecnológica,1,Agronomía,Diurna,Especialización tecnológica,140,Portugués,Básica ciclo 3,Básica ciclo 3,Administrativo,Administrativo,140,Sí,No,No,No,Hombre,No,21,No,0,6,17,2,12.5,0,0,6,10,0,0,0,16.2,0.3,-0.92,Dropout
Soltero,Cambio carrera,1,Marketing,Diurna,Secundaria,160,Portugués,Desconocido,Desconocido,Sin dato,Sin dato,100.1,No,No,No,No,Hombre,No,35,No,6,10,10,7,12.14285714,0,4,9,9,4,12.25,0,7.6,2.6,0.32,Dropout
Soltero,Mayor de 23,1,Veterinaria,Diurna,Secundaria,133.1,Portugués,Primaria,Lee sin primaria,Otro,Obrero calificado,128.2,No,No,No,Sí,Hombre,No,28,No,0,5,8,3,12,0,0,5,10,3,11.33333333,0,7.6,2.6,0.32,Dropout
Soltero,2da fase,1,Marketing,Diurna,Secundaria,140,Portugués,Secundaria completa,Secundaria completa,Administrativo,Técnico,133.4,No,No,No,Sí,Hombre,No,24,No,0,6,6,4,11.25,0,0,6,9,4,10.42857143,0,10.8,1.4,1.74,Enrolled
Soltero,1ra fase general,3,Periodismo,Diurna,Secundaria,142,Portugués,Desconocido,Secundaria completa,Servicios,Fuerzas armadas,136.1,Sí,No,No,No,Hombre,No,19,No,0,4,8,0,0,1,0,6,0,0,0,0,9.4,-0.8,-3.12,Dropout
Soltero,2da fase,1,Marketing,Diurna,Secundaria,138,Portugués,Secundaria completa,Secundaria completa,Administrativo,Operador maquinaria,123,No,No,Sí,No,Hombre,No,20,No,0,6,7,5,12.4,0,0,6,8,4,13,0,13.9,-0.3,0.79,Enrolled
Soltero,1ra fase general,1,Diseño comunicación,Diurna,Secundaria,131,Portugués,Grado,Básica ciclo 3,Administrativo,Administrativo,130.3,Sí,No,No,Sí,Hombre,Sí,20,No,0,6,6,6,12.83333333,0,0,6,8,6,12.66666667,2,16.2,0.3,-0.92,Graduate
Soltero,1ra fase general,1,Ing. Informática,Diurna,Secundaria,160,Portugués,Primaria,Primaria,No calificado,Agricultura,153.7,No,No,No,Sí,Hombre,No,19,No,0,5,7,1,13,0,0,5,7,2,10,0,9.4,-0.8,-3.12,Enrolled
Soltero,Mayor de 23,1,Veterinaria,Diurna,Secundaria,110,Portugués,Profesional,Secundaria completa,Servicios,Agricultura,142.5,No,No,Sí,No,Hombre,No,37,No,5,7,7,5,12,0,3,7,7,3,11.66666667,0,8.9,1.4,3.51,Dropout
Soltero,1ra fase general,1,Turismo,Diurna,Secundaria,124,Portugués,Primaria,Básica ciclo 2,No calificado,Operador maquinaria,114.6,Sí,No,No,Sí,Hombre,No,19,No,0,6,13,2,12,0,0,6,12,1,13,0,7.6,2.6,0.32,Dropout
Soltero,Mayor de 23,1,Enfermería,Diurna,Secundaria,120,Portugués,Primaria,Primaria,No calificado,Operador maquinaria,108.5,No,No,No,Sí,Hombre,No,36,No,0,7,18,0,0,0,0,7,7,0,0,0,13.9,-0.3,0.79,Dropout
Soltero,Mayor de 23,1,Administración,Diurna,Otro 11,133.1,Portugués,Primaria,Primaria,No calificado,No calificado,140,No,No,No,Sí,Hombre,No,29,No,0,5,0,0,0,0,0,5,0,0,0,0,9.4,-0.8,-3.12,Dropout
Soltero,Mayor de 23,1,Agronomía,Diurna,Secundaria,133.1,Portugués,Básica ciclo 2,Primaria,No calificado,Administrativo,120,No,No,No,Sí,Hombre,No,30,No,0,6,10,6,11.375,0,0,6,10,5,11.6,0,13.9,-0.3,0.79,Graduate
Soltero,Cambio institución,1,Marketing,Diurna,Educación básica,133.1,Portugués,Pregrado,Secundaria completa,Técnico,Fuerzas armadas,120,No,No,Sí,Sí,Hombre,No,32,No,1,6,15,2,12,0,0,6,7,0,0,0,11.1,0.6,2.02,Dropout
Soltero,1ra fase general,1,Trabajo social (noche),Nocturna,Secundaria,123,Portugués,Grado,Secundaria completa,Profesional,No calificado,127.6,Sí,No,No,Sí,Hombre,No,26,No,0,6,6,6,11.83333333,0,0,6,6,6,11.66666667,0,10.8,1.4,1.74,Enrolled
Casado,Especialización tecnológica,1,Agronomía,Diurna,Especialización tecnológica,140,Portugués,Primaria,Primaria,Administrativo,Obrero calificado,140,No,No,No,Sí,Hombre,No,37,No,0,6,17,1,12,0,0,6,23,2,10.5,1,16.2,0.3,-0.92,Dropout
Soltero,Mayor de 23,1,Ing. Informática,Diurna,Secundaria,138.7,Portugués,Secundaria completa,Otro 11,Administrativo,Técnico,111.3,No,No,No,Sí,Hombre,No,27,No,1,6,7,3,12,0,2,6,7,2,11,0,13.9,-0.3,0.79,Dropout
Soltero,1ra fase general,1,Periodismo,Diurna,Secundaria,131,Portugués,Básica ciclo 2,Secundaria completa,Servicios,Obrero calificado,131,Sí,No,No,Sí,Hombre,Sí,18,No,0,6,7,6,12.71428571,0,0,6,8,5,11.83333333,0,13.9,-0.3,0.79,Graduate
Soltero,1ra fase general,1,Enfermería,Diurna,Secundaria,149,Portugués,Básica ciclo 2,Primaria,No calificado,No calificado,139.5,No,No,No,Sí,Hombre,Sí,18,No,0,8,8,8,15.3,0,0,8,8,8,15.3,0,9.4,-0.8,-3.12,Graduate
Casado,Mayor de 23,2,Agronomía,Diurna,Educación básica,133.1,Portugués,Básica ciclo 2,Básica ciclo 3,Administrativo,Directivo,110,No,No,No,No,Hombre,No,32,No,2,8,12,2,11.5,2,0,7,9,0,0,0,15.5,2.8,-4.06,Dropout
Soltero,Especialización tecnológica,1,Ing. Informática,Diurna,Especialización tecnológica,130,Portugués,Grado,Básica ciclo 3,Técnico,Administrativo,130,No,No,No,Sí,Hombre,No,20,No,0,5,12,1,13,0,0,5,8,3,12.6,0,12.4,0.5,1.79,Enrolled
Soltero,Cambio carrera,1,Agronomía,Diurna,Secundaria,120,Portugués,Grado,Grado,Directivo,Profesional,115,No,No,No,Sí,Hombre,No,22,No,0,6,12,0,0,0,0,6,10,0,0,0,16.2,0.3,-0.92,Dropout
Divorciado,Mayor de 23,1,Enfermería,Diurna,Secundaria,133.1,Portugués,Secundaria completa,Básica ciclo 3,Técnico,Técnico,154.3,No,No,No,Sí,Mujer,No,32,No,0,7,0,0,0,0,0,8,0,0,0,0,12.4,0.5,1.79,Dropout
Soltero,1ra fase general,1,Administración,Diurna,Secundaria,143,Portugués,Secundaria completa,Primaria,No calificado,No calificado,135,Sí,No,No,Sí,Mujer,No,21,No,0,5,8,4,11,0,0,5,8,5,12,0,7.6,2.6,0.32,Enrolled
Soltero,2da fase,4,Marketing,Diurna,Secundaria,126,Portugués,Secundaria completa,Secundaria completa,Administrativo,Obrero calificado,115.2,No,No,No,No,Mujer,No,19,No,0,6,7,3,12.66666667,0,0,6,10,5,13.125,0,10.8,1.4,1.74,Dropout
Soltero,1ra fase general,1,Periodismo,Diurna,Secundaria,125,Portugués,Básica ciclo 3,Secundaria completa,No calificado,No calificado,130.6,Sí,No,No,Sí,Mujer,Sí,18,No,0,6,6,6,13.5,0,0,6,6,6,14,0,8.9,1.4,3.51,Graduate
Soltero,1ra fase general,4,Administración,Diurna,Secundaria,123,Portugués,Secundaria completa,Secundaria completa,No calificado,Obrero calificado,117.4,Sí,No,No,Sí,Mujer,Sí,18,No,0,5,7,5,12,0,0,5,10,5,11.4,0,8.9,1.4,3.51,Graduate
Soltero,Otra carrera,1,Administración,Diurna,Pregrado,150,Portugués,Grado,Primaria,Profesional,Servicios,150,Sí,No,Sí,No,Mujer,No,38,No,0,5,6,0,0,0,0,5,5,0,0,0,15.5,2.8,-4.06,Dropout
Soltero,2da fase,3,Educación básica,Diurna,Secundaria,132,Portugués,Desconocido,Desconocido,Estudiante,Estudiante,131.3,Sí,No,No,Sí,Mujer,No,21,No,0,6,8,5,11.8,0,0,6,8,4,10.5,0,7.6,2.6,0.32,Dropout
Soltero,1ra fase general,1,Trabajo social,Diurna,Secundaria,133,Portugués,Desconocido,Primaria,Servicios,Servicios,120.4,No,No,No,No,Mujer,No,21,No,0,6,12,2,11.5,0,0,6,13,1,13,0,9.4,-0.8,-3.12,Dropout
Soltero,1ra fase general,1,Administración (noche),Nocturna,Secundaria,122,Portugués,Primaria,Primaria,No calificado,Técnico,113.6,No,No,No,Sí,Hombre,No,26,No,0,5,11,2,11.5,0,0,5,10,3,12,0,7.6,2.6,0.32,Enrolled
Soltero,1ra fase general,4,Enfermería,Diurna,Secundaria,137,Portugués,Básica ciclo 3,Básica ciclo 2,No calificado,Técnico,125,Sí,No,No,Sí,Mujer,No,19,No,0,7,7,6,14.61666667,0,0,7,7,6,14.61666667,0,7.6,2.6,0.32,Graduate
Soltero,1ra fase general,6,Enfermería,Diurna,Secundaria,145,Portugués,Básica ciclo 3,Primaria,No calificado,No calificado,132.3,Sí,No,No,Sí,Mujer,Sí,19,No,0,8,8,7,14.06,0,0,8,8,7,14.06,0,10.8,1.4,1.74,Enrolled
Soltero,2da fase,1,Turismo,Diurna,Secundaria,150,Portugués,Secundaria completa,Secundaria completa,No calificado,Fuerzas armadas,142.7,No,No,Sí,Sí,Mujer,No,18,No,0,6,9,4,11,0,0,6,12,3,11.33333333,0,7.6,2.6,0.32,Dropout
Soltero,Otra carrera,1,Administración,Diurna,Grado,130,Portugués,Primaria,Primaria,No calificado,No calificado,130,No,No,No,Sí,Mujer,No,25,No,0,5,0,0,0,0,0,5,0,0,0,0,12.7,3.7,-1.7,Dropout
Soltero,1ra fase general,6,Enfermería,Diurna,Secundaria,136,Portugués,Primaria,Secundaria completa,Servicios,Administrativo,120.8,Sí,No,No,Sí,Mujer,No,19,No,6,14,22,7,12.19230769,5,6,14,22,7,12.19230769,5,7.6,2.6,0.32,Graduate
Soltero,2da fase,2,Turismo,Diurna,Secundaria,131,Portugués,Secundaria completa,Básica ciclo 3,No calificado,No calificado,130.3,Sí,No,No,Sí,Mujer,Sí,18,No,0,6,6,6,12.83333333,0,0,6,7,6,12.33333333,0,13.9,-0.3,0.79,Graduate
Soltero,2da fase,1,Administración,Diurna,Secundaria,130,Portugués,Primaria,Primaria,No calificado,Obrero calificado,119.9,No,No,No,Sí,Mujer,Sí,19,No,0,5,8,5,12.875,0,0,5,6,5,11.83333333,0,13.9,-0.3,0.79,Graduate
Soltero,1ra fase general,1,Trabajo social,Diurna,Secundaria,108,Portugués,Básica ciclo 3,Básica ciclo 2,No calificado,Obrero calificado,110.5,Sí,No,No,Sí,Mujer,Sí,22,No,0,6,6,6,12.16666667,0,0,6,6,6,12.5,0,12.4,0.5,1.79,Graduate
Soltero,Especialización tecnológica,1,Agronomía,Diurna,Especialización tecnológica,160,Portugués,Básica ciclo 2,Básica ciclo 2,Agricultura,Agricultura,160,Sí,No,No,Sí,Mujer,No,21,No,0,6,11,6,13.42857143,0,0,6,12,6,12.85714286,0,15.5,2.8,-4.06,Graduate
Soltero,2da fase,1,Veterinaria,Diurna,Secundaria,113,Portugués,Básica ciclo 3,Primaria,No calificado,No calificado,118.6,Sí,No,No,Sí,Mujer,Sí,21,No,0,6,6,6,14.5,0,0,6,8,6,14.66666667,0,8.9,1.4,3.51,Graduate
Soltero,1ra fase general,1,Educación básica,Diurna,Secundaria,113,Portugués,Básica ciclo 2,Básica ciclo 2,Técnico,Obrero calificado,112.3,No,No,No,Sí,Mujer,Sí,20,No,0,7,7,7,12.14285714,0,0,7,7,7,12.85714286,0,11.1,0.6,2.02,Graduate
Casado,1ra fase general,1,Administración,Diurna,Secundaria,137,Portugués,Básica ciclo 3,Primaria,No calificado,No calificado,124.4,No,No,No,Sí,Mujer,No,19,No,0,5,6,4,11.25,0,0,5,10,3,11.71428571,0,10.8,1.4,1.74,Enrolled
Soltero,1ra fase general,4,Enfermería,Diurna,Secundaria,148,Portugués,Básica ciclo 3,Básica ciclo 3,No calificado,Técnico,125,Sí,No,No,Sí,Mujer,No,18,No,0,7,7,6,13.9,0,0,7,7,6,13.9,0,7.6,2.6,0.32,Graduate
Soltero,Mayor de 23,1,Enfermería,Diurna,Secundaria,130,Portugués,Básica ciclo 3,Básica ciclo 3,No calificado,Operador maquinaria,105.8,No,No,No,Sí,Mujer,No,26,No,0,7,12,3,13.76666667,0,0,7,11,3,12.06666667,0,13.9,-0.3,0.79,Dropout
Soltero,Plan diferente,1,Administración,Diurna,Pregrado,133.1,Portugués,Desconocido,Desconocido,Estudiante,Estudiante,121.5,Sí,No,No,Sí,Mujer,No,31,No,13,15,17,13,11.61538462,0,11,14,14,11,12.54545455,0,7.6,2.6,0.32,Dropout
Soltero,2da fase,1,Trabajo social,Diurna,Secundaria,138,Portugués,Primaria,Básica ciclo 2,No calificado,Operador maquinaria,134.2,Sí,No,No,Sí,Mujer,Sí,18,No,0,6,6,6,15.16666667,0,0,6,7,6,14.14285714,0,11.1,0.6,2.02,Graduate
Divorciado,Otra carrera,1,Administración,Diurna,Grado,130,Portugués,Básica ciclo 3,Secundaria completa,Servicios,Servicios,130,No,No,No,Sí,Mujer,No,35,No,0,5,5,0,0,0,0,5,5,0,0,0,11.1,0.6,2.02,Dropout
Soltero,1ra fase general,1,Veterinaria,Diurna,Secundaria,127,Portugués,Primaria,Primaria,No calificado,No calificado,122.8,Sí,No,No,Sí,Mujer,No,19,No,0,5,10,2,14.5,1,0,5,9,3,11.33333333,0,12.7,3.7,-1.7,Enrolled
Soltero,1ra fase general,1,Trabajo social,Diurna,Secundaria,115,Portugués,Básica ciclo 3,Básica ciclo 2,Obrero calificado,Obrero calificado,108.7,No,No,No,Sí,Mujer,Sí,19,No,0,6,9,5,10.8,0,0,6,8,6,10.71428571,0,15.5,2.8,-4.06,Graduate
Soltero,1ra fase general,2,Enfermería,Diurna,Secundaria,147,Portugués,Grado,Secundaria completa,Administrativo,Técnico,136.7,No,No,No,Sí,Mujer,No,18,No,0,7,7,7,13.99571429,0,0,8,9,8,14.95555556,0,11.1,0.6,2.02,Graduate
Soltero,2da fase,1,Veterinaria,Diurna,Secundaria,132,Portugués,Básica ciclo 2,Básica ciclo 2,Administrativo,No calificado,119.1,No,No,No,Sí,Mujer,No,20,No,0,6,8,6,13.28571429,0,0,6,16,6,11.8,0,12.4,0.5,1.79,Graduate
Soltero,1ra fase general,4,Multimedia,Diurna,Secundaria,146,Portugués,Secundaria completa,Secundaria completa,No calificado,Servicios,151.3,Sí,No,No,Sí,Mujer,Sí,19,No,6,12,12,12,12.75,0,4,11,16,11,13.25,0,8.9,1.4,3.51,Graduate
Soltero,Cambio carrera,1,Trabajo social,Diurna,Secundaria,109,Portugués,Básica ciclo 3,Primaria,Servicios,Servicios,108.3,No,No,No,Sí,Mujer,Sí,21,No,0,6,15,2,10.5,0,0,6,8,5,12.4,0,10.8,1.4,1.74,Enrolled
Soltero,2da fase,1,Educación básica,Diurna,Secundaria,133,Portugués,Básica ciclo 2,Básica ciclo 2,No calificado,No calificado,127.4,No,No,Sí,Sí,Mujer,Sí,18,No,0,7,7,7,12.71428571,0,0,7,7,7,12.28571429,0,16.2,0.3,-0.92,Graduate
Soltero,Transferencia,1,Enfermería,Diurna,Secundaria,124,Portugués,Básica ciclo 3,Básica ciclo 3,Administrativo,No calificado,124,No,No,No,Sí,Mujer,No,23,No,0,8,8,8,12.88625,0,0,8,8,8,12.88625,0,9.4,-0.8,-3.12,Graduate
Soltero,1ra fase general,1,Diseño comunicación,Diurna,Secundaria,133.1,Portugués,Secundaria completa,Secundaria completa,No calificado,No calificado,155,No,No,No,Sí,Mujer,Sí,21,No,0,6,7,5,13,0,0,6,6,6,12.66666667,0,16.2,0.3,-0.92,Graduate
Soltero,1ra fase general,1,Administración,Diurna,Secundaria,121,Portugués,Primaria,Básica ciclo 2,No calificado,No calificado,114,No,No,No,Sí,Mujer,Sí,19,No,0,5,7,5,12.2,0,0,5,6,5,11.2,0,11.1,0.6,2.02,Graduate
Soltero,1ra fase general,2,Administración,Diurna,Secundaria,129,Portugués,Básica ciclo 2,Básica ciclo 3,Técnico,Obrero calificado,118.9,Sí,No,No,Sí,Mujer,No,19,No,0,5,8,4,12.8,0,0,5,10,3,14.5,0,10.8,1.4,1.74,Enrolled
Soltero,Ciclo corto,1,Veterinaria,Diurna,Técnico,160,Portugués,Básica ciclo 3,Primaria,Administrativo,No calificado,160,Sí,No,No,Sí,Mujer,No,20,No,7,11,15,11,13.78571429,0,4,9,9,9,13.88888889,0,8.9,1.4,3.51,Graduate
Soltero,Cambio carrera,1,Administración,Diurna,Secundaria,131,Portugués,Grado,Básica ciclo 3,Profesional,No calificado,126.1,No,No,No,Sí,Mujer,No,18,No,0,5,5,0,0,0,0,5,9,4,13.25,2,16.2,0.3,-0.92,Enrolled
Soltero,1ra fase general,1,Enfermería,Diurna,Secundaria,150,Portugués,Primaria,Primaria,No calificado,Obrero calificado,136.5,Sí,No,No,Sí,Mujer,Sí,18,No,0,8,8,8,14.50125,0,0,8,8,8,14.50125,0,9.4,-0.8,-3.12,Graduate
Casado,1ra fase general,5,Enfermería,Diurna,Secundaria,130,Portugués,Secundaria completa,Básica ciclo 3,Administrativo,Administrativo,122.3,No,No,No,Sí,Mujer,No,19,No,0,7,7,6,14.35,0,0,7,7,6,14.35,0,7.6,2.6,0.32,Graduate
Soltero,2da fase,1,Diseño comunicación,Diurna,Secundaria,133.1,Portugués,Básica ciclo 2,Básica ciclo 3,Servicios,Servicios,128,No,No,No,Sí,Mujer,Sí,21,No,0,6,6,6,11.5,0,0,6,6,6,12.33333333,0,9.4,-0.8,-3.12,Graduate
Soltero,1ra fase general,1,Trabajo social,Diurna,Secundaria,154,Portugués,Básica ciclo 2,Básica ciclo 2,No calificado,No calificado,156.5,Sí,Sí,No,Sí,Mujer,Sí,18,No,0,6,8,6,11.71428571,0,0,6,6,6,14.66666667,0,12.7,3.7,-1.7,Graduate
Soltero,1ra fase general,1,Marketing,Diurna,Secundaria,126,Portugués,Primaria,Básica ciclo 3,Obrero calificado,Obrero calificado,125.7,No,No,No,Sí,Mujer,No,20,No,0,6,9,6,13.57142857,0,0,6,10,5,13.6,0,15.5,2.8,-4.06,Enrolled
Soltero,1ra fase general,1,Periodismo,Diurna,Secundaria,150,Portugués,Básica ciclo 3,Básica ciclo 2,No calificado,Servicios,143,No,No,No,Sí,Mujer,No,18,No,0,6,6,5,13,0,0,6,6,6,13.66666667,0,12.7,3.7,-1.7,Graduate
Soltero,2da fase,5,Enfermería,Diurna,Secundaria,141,Portugués,Básica ciclo 3,Básica ciclo 3,No calificado,Obrero calificado,131.9,Sí,No,No,Sí,Mujer,Sí,18,No,0,7,8,7,13.56875,0,0,8,8,8,14.02625,0,15.5,2.8,-4.06,Graduate
Casado,Cambio carrera,1,Administración (noche),Nocturna,Secundaria,134,Portugués,Primaria,Primaria,No calificado,No calificado,113.7,No,No,No,Sí,Mujer,No,32,No,1,5,5,5,10.2,0,0,5,9,4,11.25,0,9.4,-0.8,-3.12,Enrolled
Soltero,2da fase,2,Multimedia,Diurna,Secundaria,146,Portugués,Grado,Grado,Técnico,Técnico,155.1,Sí,No,No,Sí,Mujer,No,18,No,0,0,0,0,0,0,0,0,0,0,0,0,13.9,-0.3,0.79,Graduate
Soltero,Especial Madeira,3,Educación básica,Diurna,Secundaria,134,Portugués,Básica ciclo 3,Primaria,No calificado,No calificado,121.1,Sí,No,No,Sí,Mujer,No,19,No,0,6,8,5,12.2,0,0,6,8,5,11.8,0,10.8,1.4,1.74,Enrolled
Soltero,1ra fase general,3,Enfermería,Diurna,Secundaria,139,Portugués,Secundaria completa,Básica ciclo 3,No calificado,Técnico,130.3,Sí,No,No,Sí,Mujer,Sí,18,No,0,8,8,8,14.15375,0,0,8,8,8,14.15375,0,9.4,-0.8,-3.12,Graduate
Soltero,1ra fase general,6,Enfermería,Diurna,Secundaria,136,Portugués,Secundaria completa,Secundaria completa,Administrativo,Servicios,123.3,No,No,No,No,Mujer,No,18,No,0,8,8,0,0,8,0,8,8,0,0,8,9.4,-0.8,-3.12,Dropout
Soltero,1ra fase general,5,Periodismo,Diurna,Secundaria,110,Portugués,Básica ciclo 3,Básica ciclo 2,Técnico,Servicios,117.4,Sí,No,No,Sí,Mujer,No,20,No,0,6,7,6,13.83333333,0,0,6,6,6,12.83333333,0,11.1,0.6,2.02,Graduate
Soltero,Especial Azores,1,Marketing,Diurna,Secundaria,135,Portugués,Secundaria completa,Otro 11,Administrativo,Administrativo,140.3,Sí,No,No,Sí,Mujer,No,19,No,0,6,7,6,13.42857143,0,0,6,6,4,14,0,12.4,0.5,1.79,Enrolled
Soltero,2da fase,4,Enfermería,Diurna,Secundaria,129,Portugués,Básica ciclo 2,Primaria,No calificado,Servicios,120,Sí,No,No,Sí,Mujer,No,19,No,0,8,8,7,12.45428571,0,0,8,8,7,12.45428571,0,10.8,1.4,1.74,Graduate
